# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
4.40000000000000e-01 4.55149228890031e-10 6.18826776984803e-11 -4.04335954287123e+04 -2.28753563637475e+04 3.89633414782509e+01 3.46793467728293e+00 4.04335954287124e+04 2.28753563637476e+04 6.29894378338382e-10 9.48822026542709e-12 -1.25439015582782e+02 1.75339668428041e+01 -3.89633414780664e+01 -3.46793467705765e+00 1.25439015583151e+02 -1.75339668425334e+01 3.22449897884157e-10 -1.85272268248383e-11
4.60000000000000e-01 4.70329413677286e-10 8.17143515129201e-11 -4.07564747040603e+04 -2.06664354600776e+04 6.69700443011634e+00 5.30369947356653e+01 4.07564747040604e+04 2.06664354600776e+04 6.63444106005594e-10 3.86219248511852e-11 -7.04083629819436e+01 -6.44638877292778e+01 -6.69700442997329e+00 -5.30369947354573e+01 7.04083629822760e+01 6.44638877295462e+01 3.32048274279412e-10 -1.79565209976632e-11
4.80000000000000e-01 4.75829542493174e-10 1.04725277256447e-10 -4.28370689308205e+04 -2.04874673081421e+04 -5.51039862725439e+01 4.44943040126401e+01 4.28370689308205e+04 2.04874673081422e+04 6.79963598756218e-10 7.72233682279862e-11 1.45260721488135e+00 -5.69225258390028e+01 5.51039862726679e+01 -4.44943040124502e+01 -1.45260721457368e+00 5.69225258392702e+01 3.39741130626409e-10 -1.43317147547427e-11
5.00000000000000e-01 4.73531193693184e-10 1.26207881135457e-10 -4.37885616071684e+04 -2.27784684231532e+04 -7.53057657398832e+01 -1.03767964666332e+01 4.37885616071685e+04 2.27784684231532e+04 6.80610628930574e-10 1.14834840662914e-10 2.23319808220127e+01 -2.16830959528843e+01 7.53057657399901e+01 1.03767964668258e+01 -2.23319808217341e+01 2.16830959531556e+01 3.43070853098222e-10 -7.26838239633505e-12
5.20000000000000e-01 4.67062584402486e-10 1.41344920970187e-10 -4.21215839526694e+04 -2.52215039192990e+04 -4.39746888473638e+01 -4.44649314521056e+01 4.21215839526694e+04 2.52215039192990e+04 6.71240132122713e-10 1.42614889611777e-10 2.02694235732184e+01 -3.18650971754550e+00 4.39746888474361e+01 4.44649314522939e+01 -2.02694235729792e+01 3.18650971781462e+00 3.40266926368731e-10 -4.47930639030135e-12
5.40000000000000e-01 4.69311233785775e-10 1.51349106289975e-10 -3.90345691979264e+04 -2.55617065691741e+04 -2.19834956055575e+01 -3.51852130115983e+01 3.90345691979264e+04 2.55617065691741e+04 6.67995182478441e-10 1.59726393312823e-10 2.16985341587316e+01 6.90476406519119e+00 2.19834956055902e+01 3.51852130117635e+01 -2.16985341585297e+01 -6.90476406493735e+00 3.42672216322598e-10 -6.40315473477140e-12
5.60000000000000e-01 4.81451802715172e-10 1.79902671174051e-10 -3.69374992511957e+04 -2.36916542661236e+04 -2.78622717591208e+01 -3.92199313262534e+01 3.69374992511957e+04 2.36916542661235e+04 6.77337446914249e-10 1.89885135160714e-10 1.86418409253596e+01 2.63260889793424e+01 2.78622717591312e+01 3.92199313263825e+01 -1.86418409251796e+01 -2.63260889791097e+01 3.47871292905958e-10 -6.81657197561755e-13
5.80000000000000e-01 4.71643466006450e-10 2.36243363165121e-10 -3.69293786208808e+04 -2.15415697380494e+04 -1.01901992349037e+01 -5.70759116647480e+01 3.69293786208808e+04 2.15415697380494e+04 6.69746970927191e-10 2.48336070318129e-10 -5.91729687082043e+00 3.60047380306177e+01 1.01901992349006e+01 5.70759116648490e+01 5.91729687097683e+00 -3.60047380304008e+01 3.44267234679627e-10 1.09892155872439e-11
6.00000000000000e-01 4.09891155057879e-10 2.91142312916231e-10 -3.78893521923456e+04 -2.05575373369062e+04 1.74636305405044e+01 -4.76891054381013e+01 3.78893521923457e+04 2.05575373369061e+04 6.11602618583472e-10 3.08871290589927e-10 -2.26120260819505e+01 1.70835434927289e+01 -1.74636305405223e+01 4.76891054381762e+01 2.26120260820743e+01 -1.70835434925332e+01 3.26680216920225e-10 1.90260523456961e-11
6.20000000000000e-01 3.08270616489532e-10 2.86263032539543e-10 -3.86178440533563e+04 -2.02253358407890e+04 2.14477928618240e+01 -2.21801465780543e+01 3.86178440533564e+04 2.02253358407889e+04 5.11589777863655e-10 3.13347586947341e-10 -1.14073009438109e+01 -8.64798361452899e-01 -2.14477928618662e+01 2.21801465780889e+01 1.14073009439047e+01 8.64798361606779e-01 2.98969047431766e-10 8.06677342230421e-12
6.40000000000000e-01 2.41451355789855e-10 2.07952414297028e-10 -3.95269387202821e+04 -1.97909018926959e+04 3.47414009643321e+00 -1.55068257976474e+01 3.95269387202822e+04 1.97909018926958e+04 4.41595192042701e-10 2.44753897875194e-10 7.65577570799147e+00 5.52919989917581e+00 -3.47414009648500e+00 1.55068257976231e+01 -7.65577570790189e+00 -5.52919989907819e+00 2.83209984837557e-10 -2.77756062257801e-11
