# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
2.60000000000000e-01 6.48825827087805e+05 2.11901606097288e+06 -4.88981089075893e+04 -2.29706751226871e+04 -9.97073772172751e+02 -2.14163379489217e+03 4.90024897005148e+04 2.32602361567573e+04 6.49098713600953e+05 2.12207138182459e+06 -3.92095737389084e+01 3.14061105720840e+02 -8.71870989160163e+02 -2.45836494365929e+03 -2.43384979375553e+01 7.01322399854396e+02 6.57061619592276e+05 2.13275994085331e+06
2.80000000000000e-01 6.00081150864327e+05 1.95782068559975e+06 -4.85791136627029e+04 -2.28044214811888e+04 -7.58850170661658e+02 -2.08033679969673e+03 4.86381768840441e+04 2.28934294511471e+04 6.00064715448567e+05 1.96062960144621e+06 1.70389680400717e+02 2.58667162370861e+02 -6.02471360804398e+02 -2.24906778486483e+03 2.07173102600216e+01 5.48391099614719e+02 6.06157912734109e+05 1.97134245685021e+06
3.00000000000000e-01 5.58284051104319e+05 1.82242192954897e+06 -4.70796337363942e+04 -2.30795880267390e+04 -5.77615962626282e+02 -1.85163677455903e+03 4.73042152507568e+04 2.31079397256934e+04 5.58205342457638e+05 1.82464958851097e+06 2.93099170795071e+02 3.82003653779391e+02 -4.58887500831170e+02 -1.93437861344523e+03 9.89889663730238e+01 4.76850484826885e+02 5.62414692712225e+05 1.83458309617915e+06
3.20000000000000e-01 5.16115013801896e+05 1.69710907360428e+06 -4.55991670688310e+04 -2.20787481128206e+04 -6.04049319794792e+02 -1.55852460612424e+03 4.58870304095278e+04 2.22541720233943e+04 5.16440251412769e+05 1.69909289593480e+06 2.27879664797848e+02 4.90314082678734e+02 -5.05349255039708e+02 -1.63031673601678e+03 1.19526708017458e+02 4.93459793803458e+02 5.19289687634432e+05 1.70746999660998e+06
3.40000000000000e-01 4.84748969267230e+05 1.57419999326079e+06 -4.56641079956710e+04 -2.10247460113084e+04 -8.20416977572363e+02 -1.41211909358517e+03 4.58586280646426e+04 2.12791697435072e+04 4.85226792957585e+05 1.57635464336069e+06 1.16420493169138e+02 4.47541166510728e+02 -7.05000264491875e+02 -1.45592561787621e+03 4.51712723851443e+01 4.48271500247890e+02 4.88106810830199e+05 1.58292650688914e+06
3.60000000000000e-01 4.68772321292317e+05 1.46160874537001e+06 -4.62912551235283e+04 -2.13348847355552e+04 -1.07170169636434e+03 -1.46475374342863e+03 4.64049254986258e+04 2.16270591378000e+04 4.69126174743651e+05 1.46391338111675e+06 1.00695982755754e+02 3.42325081870382e+02 -9.63934913050599e+02 -1.46707494699604e+03 2.58658593135158e+01 3.29027453301004e+02 4.73064538389693e+05 1.46985183523413e+06
3.80000000000000e-01 4.63157401986679e+05 1.36401565944105e+06 -4.61860957798333e+04 -2.27737294376891e+04 -1.29166025250560e+03 -1.73793344403530e+03 4.61123679467822e+04 2.30300453155347e+04 4.63216366933202e+05 1.36634138584531e+06 1.00613103007836e+02 2.72833235433406e+02 -1.21269932269653e+03 -1.70914784720009e+03 2.88857656676973e+01 2.06338866993239e+02 4.67710603884271e+05 1.37286478068791e+06
4.00000000000000e-01 4.62062940693942e+05 1.28166493476962e+06 -4.46049346540968e+04 -2.43310986867979e+04 -1.26760387211062e+03 -2.28924608311372e+03 4.44630387178663e+04 2.43201788560048e+04 4.61807470027966e+05 1.28375071495950e+06 1.04981363942506e+02 1.03465372750164e+02 -1.23205819300356e+03 -2.25837837781852e+03 1.07125493399865e+02 -1.92482116051675e+01 4.66235440522394e+05 1.29111273627801e+06
4.20000000000000e-01 4.61160158886858e+05 1.21155695914185e+06 -4.19262670993219e+04 -2.45587981249804e+04 -6.27548559731964e+02 -2.77496095538653e+03 4.20290895626129e+04 2.43564444977066e+04 4.60817814559776e+05 1.21326684160621e+06 3.48841402076724e+02 -8.45229170049452e+01 -6.31263457186702e+02 -2.77207923082249e+03 4.77895837385930e+02 -1.73786692338944e+02 4.64280698786141e+05 1.22189805384509e+06
4.40000000000000e-01 4.58096186826705e+05 1.15029604835731e+06 -3.97555850310487e+04 -2.27768417056247e+04 1.62824962691375e+02 -2.48070790332610e+03 4.01385486020481e+04 2.27061271247546e+04 4.57831888955671e+05 1.15172732810811e+06 7.17587651825589e+02 4.06232811929511e+01 1.43230677604087e+02 -2.55836006887492e+03 9.04075992876425e+02 1.22614755164804e+02 4.58868834309652e+05 1.16053939079887e+06
4.60000000000000e-01 4.52583359525282e+05 1.09302625036674e+06 -4.00070995318237e+04 -2.02024898331337e+04 3.48093471779499e+02 -1.94300927876116e+03 4.03982408878430e+04 2.04303137591231e+04 4.52410328081237e+05 1.09423992136219e+06 8.07162539039540e+02 4.21422406776421e+02 4.24098863779102e+02 -2.10796645282524e+03 8.46034948869543e+02 6.49941689127383e+02 4.51526090544953e+05 1.10106938358087e+06
