# units=S/m
# energy_eV xx_real xx_imag xy_real xy_imag xz_real xz_imag yx_real yx_imag yy_real yy_imag yz_real yz_imag zx_real zx_imag zy_real zy_imag zz_real zz_imag
4.40000000000000e-01 3.04788595514996e+05 -1.98810755185724e+05 1.65052778899527e+02 -2.67932548516595e+02 1.67283115544987e+02 -2.39408738660440e+03 1.65052778899453e+02 -2.67932548516603e+02 3.04328681084019e+05 -1.99100901162428e+05 6.88451319653684e+02 -9.95329405556169e+02 1.67283115544888e+02 -2.39408738660454e+03 6.88451319653699e+02 -9.95329405555991e+02 3.06312964742723e+05 -1.81952261390098e+05
4.60000000000000e-01 3.12164776357482e+05 -1.98824714777014e+05 1.71363633664519e+02 -1.08792844980686e+02 3.99152979677499e+02 -1.90536519632971e+03 1.71363633664436e+02 -1.08792844980688e+02 3.11812574397766e+05 -1.99259412525738e+05 7.14507120512525e+02 -4.95560887713773e+02 3.99152979677427e+02 -1.90536519632985e+03 7.14507120512512e+02 -4.95560887713609e+02 3.11796029722558e+05 -1.84447175985165e+05
4.80000000000000e-01 3.19222657598632e+05 -2.01817651908723e+05 6.34978010629802e+01 -4.26497447699965e+01 4.71664720424659e+02 -1.53745223251075e+03 6.34978010628893e+01 -4.26497447699815e+01 3.19096050882147e+05 -2.02390690451468e+05 4.37882479761108e+02 -2.58595281967754e+02 4.71664720424611e+02 -1.53745223251089e+03 4.37882479761082e+02 -2.58595281967617e+02 3.19548164481953e+05 -1.90423558542119e+05
5.00000000000000e-01 3.28882230208412e+05 -2.05331108804322e+05 -2.33398179815708e+01 -6.71370357856457e+01 2.87125661863171e+02 -1.18565019011898e+03 -2.33398179816873e+01 -6.71370357856432e+01 3.29072441247778e+05 -2.05812066769770e+05 2.28671114268617e+02 -2.53773579192499e+02 2.87125661863124e+02 -1.18565019011911e+03 2.28671114268599e+02 -2.53773579192388e+02 3.31432321827455e+05 -1.94263710437072e+05
5.20000000000000e-01 3.40406581884667e+05 -2.04809693721688e+05 -7.73819355149678e+01 -1.57224829525791e+02 2.83510616002836e+01 -1.23045756185265e+03 -7.73819355150835e+01 -1.57224829525813e+02 3.40697380199730e+05 -2.04998919070854e+05 1.09244052371962e+02 -3.28508512789044e+02 2.83510616002369e+01 -1.23045756185278e+03 1.09244052371959e+02 -3.28508512788933e+02 3.42803039657069e+05 -1.91801045776395e+05
5.40000000000000e-01 3.46996183332469e+05 -1.99348950924746e+05 -2.36490237347825e+00 -2.81999437510730e+02 1.17233611192209e+02 -1.34371652682260e+03 -2.36490237357665e+00 -2.81999437510777e+02 3.47137490950248e+05 -1.99360017795260e+05 1.08849162403938e+02 -4.57744273971575e+02 1.17233611192165e+02 -1.34371652682276e+03 1.08849162403969e+02 -4.57744273971452e+02 3.46224378635279e+05 -1.86286003159413e+05
5.60000000000000e-01 3.46040291430875e+05 -1.97066858733053e+05 1.65877580967694e+02 -2.80979030722377e+02 2.01407171866240e+02 -1.23717041221840e+03 1.65877580967616e+02 -2.80979030722442e+02 3.46062113160575e+05 -1.97119693429822e+05 2.57327721062354e+02 -5.07824706166125e+02 2.01407171866217e+02 -1.23717041221855e+03 2.57327721062360e+02 -5.07824706165972e+02 3.43251217201544e+05 -1.87749500972939e+05
5.80000000000000e-01 3.44312479940825e+05 -2.01958757521164e+05 2.85560068362335e+02 -1.28429661390563e+02 2.24511501286155e+02 -1.18586048336785e+03 2.85560068362282e+02 -1.28429661390602e+02 3.44343899090642e+05 -2.02049346313691e+05 4.05817299827004e+02 -3.69916807117379e+02 2.24511501286152e+02 -1.18586048336801e+03 4.05817299826989e+02 -3.69916807117222e+02 3.43306099703903e+05 -1.96411037704924e+05
6.00000000000000e-01 3.45766863034292e+05 -2.10760590869400e+05 2.21327700000847e+02 6.36183214906271e+01 3.37054131505946e+02 -1.02066681319507e+03 2.21327700000800e+02 6.36183214906222e+01 3.45805419550855e+05 -2.10851096033276e+05 3.91420572569978e+02 -1.50441124303801e+02 3.37054131505972e+02 -1.02066681319523e+03 3.91420572569944e+02 -1.50441124303651e+02 3.47960005427074e+05 -2.06611090952528e+05
6.20000000000000e-01 3.50294650502186e+05 -2.21992902780438e+05 5.79670775021550e+01 1.05977866313745e+02 1.71146229571830e+02 -6.70936193921425e+02 5.79670775021022e+01 1.05977866313740e+02 3.50364072848924e+05 -2.22070274171950e+05 2.17591817114444e+02 3.64736935996297e+00 1.71146229571859e+02 -6.70936193921560e+02 2.17591817114386e+02 3.64736936012461e+00 3.55549334016552e+05 -2.17152940418766e+05
6.40000000000000e-01 3.60047157609339e+05 -2.34876161310136e+05 -2.75320611326201e+01 4.61936904414617e+01 -3.62533383788382e+02 -6.10406026039428e+02 -2.75320611326798e+01 4.61936904414635e+01 3.60089845676110e+05 -2.34899565640569e+05 1.46123058195212e+00 -3.36923900718012e+01 -3.62533383788338e+02 -6.10406026039559e+02 1.46123058187088e+00 -3.36923900716465e+01 3.67139559105047e+05 -2.27845244093384e+05
6.60000000000000e-01 3.75748254978464e+05 -2.46070092523838e+05 -9.25010548833953e+01 -4.04695782975979e+00 -9.08731322795528e+02 -1.14022972858911e+03 -9.25010548834653e+01 -4.04695782974594e+00 3.75748479487441e+05 -2.46127038028334e+05 -1.17630382865595e+02 -1.85430482717146e+02 -9.08731322795484e+02 -1.14022972858925e+03 -1.17630382865688e+02 -1.85430482717024e+02 3.83009538597577e+05 -2.36105436847446e+05
6.80000000000000e-01 3.97293868183183e+05 -2.52344935237628e+05 -1.33375446194962e+02 -1.71897197239442e+02 -7.31056816843255e+02 -2.26066860659585e+03 -1.33375446195044e+02 -1.71897197239430e+02 3.97327047308639e+05 -2.52423963049204e+05 -9.15230483560596e+01 -4.43453818054776e+02 -7.31056816843210e+02 -2.26066860659599e+03 -9.15230483561830e+01 -4.43453818054662e+02 4.02388922348366e+05 -2.39872952216229e+05
